ASTATE,DISTRICT,TEHSIL,VILLAGE,TOTAL_OF_ROR,TOTAL_OF_LAND_OWNER,ROR_DATA_ENTRY_AS_OF_P_S,AVAILABILITY_OF_ROR_DISTRIBUTION_P_S,ROR_LINKAGE_WITH_AA_COMPLETED,ROR_LINKAGE_WITH_AA_ONGOING,OF_LAND_OWNER_HOLDERS_WHOSE_ROR_L_W_A,WHETHER_MUTATION_NOTICE_AND_MUTATION_WORKFLOW_A_C,ISSUANCE_OF_DIGITALLY_SIGNED_ROR,ICT_CHANNEL_OF_DISTRIBUTION_OF_ROR,STATUS_ENTRY_DATE,STATE_CODE,DISTRICT_CODE,TEHSIL_CODE,URL_DISTRICT,URL_TEHSIL
UTTAR PRADESH,Agra,Bah,Sijwaripura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Siktara,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Silpoli,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Simrahi,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Siyainch,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Sujanpura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Sunsar,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Sutahari,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Syahipura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Tarason,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Tasond,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Tilupura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Torahpal,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Udaypur Kalan,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Udaypur Khalsa,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Udaypur Khurd,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Udhannapura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Uganpura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Umretha,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Utsana,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Vankati,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Veri,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Vijkoli,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Vijoli,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Vikarampur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Vipraoli,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Vrishangpura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,Zebara,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,770,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Agarpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Agwarkhas,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Aharan,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Amanabad,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Anwal Khera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Arela,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Bahrampur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Bailoth,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Bandhanu,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Barhan,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Benai,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Bhagupur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Bhaulai mauhammadpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Bhikanpur Bakarpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Biharipur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Chamraula,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Chaugan,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Chaukda,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Chawali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Chhalesar,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Chirhauli,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Chuharpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Dhangraoli Ahamali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Dhangrauli Must,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Dharera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Dhaurra,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Dhorau,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Etmaddolla,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Etmadpur,0,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Gadpura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Gajauli Ahatmali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Garhi bachchi,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Garhi Pirthvi,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Gijauli Must,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Gurha,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Hasan Jahanpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Hasanpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Hasnabad,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Hazipur Khera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Jaganpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Jamalnagar Bhains,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Jamnipur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Jampur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Khadiha,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Khairani,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Khanda,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,Khandauli,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,765,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
